t_s,VSYS_V,VDISP_V,I_discharge_A
5.199843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.201743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.203643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.205543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.207443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.209343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.211243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.213143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.215043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.216943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.218843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.220743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.222643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.224543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.226443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.228343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.230243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.232143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.234043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.235943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.237843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.239743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.241643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.243543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.245443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.247343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.249243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.251143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.253043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.254943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.256843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.258743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.260643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.262543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.264443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.266343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.268243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.270143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.272043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.273943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.275843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.277743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.279643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.281543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.283443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.285343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.287243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.289143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.291043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.292943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.294843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.296743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.298643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.300543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.302443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.304343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.306243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.308143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.310043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.311943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.313843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.315743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.317643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.319543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.321443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.323343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.325243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.327143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.329043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.330943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.332843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.334743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.336643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.338543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.340443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.342343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.344243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.346143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.348043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.349943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.351843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.353743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.355643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.357543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.359443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.361343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.363243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.365143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.367043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.368943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.370843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.372743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.374643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.376543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.378443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.380343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.382243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.384143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.386043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.387943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.389843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.391743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.393643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.395543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.397443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.399343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.401243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.403143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.405043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.406943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.408843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.410743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.412643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.414543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.416443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.418343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.420243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.422143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.424043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.425943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.427843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.429743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.431643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.433543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.435443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.437343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.439243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.441143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.443043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.444943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.446843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.448743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.450643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.452543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.454443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.456343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.458243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.460143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.462043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.463943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.465843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.467743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.469643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.471543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.473443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.475343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.477243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.479143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.481043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.482943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.484843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.486743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.488643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.490543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.492443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.494343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.496243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.498143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.500043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.501943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.503843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.505743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.507643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.509543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.511443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.513343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.515243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.517143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.519043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.520943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.522843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.524743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.526643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.528543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.530443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.532343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.534243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.536143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.538043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.539943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.541843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.543743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.545643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.547543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.549443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.551343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.553243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.555143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.557043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.558943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.560843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.562743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.564643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.566543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.568443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.570343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.572243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.574143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.576043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.577943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.579843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.581743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.583643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.585543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.587443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.589343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.591243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.593143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.595043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.596943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.598843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.600743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.602643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.604543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.606443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.608343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.610243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.612143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.614043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.615943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.617843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.619743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.621643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.623543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.625443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.627343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.629243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.631143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.633043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.634943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.636843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.638743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.640643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.642543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.644443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.646343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.648243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.650143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.652043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.653943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.655843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.657743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.659643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.661543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.663443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.665343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.667243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.669143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.671043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.672943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.674843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.676743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.678643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.680543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.682443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.684343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.686243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.688143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.690043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.691943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.693843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.695743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.697643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.699543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.701443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.703343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.705243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.707143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.709043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.710943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.712843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.714743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.716643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.718543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.720443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.722343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.724243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.726143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.728043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.729943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.731843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.733743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.735643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.737543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.739443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.741343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.743243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.745143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.747043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.748943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.750843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.752743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.754643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.756543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.758443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.760343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.762243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.764143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.766043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.767943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.769843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.771743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.773643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.775543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.777443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.779343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.781243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.783143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.785043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.786943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.788843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.790743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.792643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.794543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.796443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.798343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.800243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.802143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.804043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.805943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.807843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.809743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.811643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.813543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.815443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.817343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.819243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.821143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.823043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.824943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.826843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.828743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.830643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.832543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.834443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.836343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.838243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.840143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.842043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.843943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.845843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.847743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.849643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.851543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.853443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.855343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.857243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.859143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.861043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.862943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.864843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.866743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.868643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.870543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.872443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.874343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.876243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.878143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.880043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.881943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.883843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.885743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.887643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.889543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.891443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.893343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.895243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.897143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.899043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.900943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.902843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.904743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.906643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.908543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.910443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.912343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.914243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.916143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.918043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.919943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.921843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.923743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.925643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.927543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.929443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.931343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.933243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.935143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.937043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.938943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.940843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.942743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.944643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.946543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.948443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.950343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.952243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.954143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.956043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.957943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.959843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.961743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.963643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.965543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.967443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.969343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.971243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.973143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.975043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.976943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.978843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.980743e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.982643e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.984543e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.986443e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.988343e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.990243e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.992143e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.994043e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.995943e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.997843e+01,3.799999e+00,1.444000e-09,1.500000e-05
5.999743e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.001643e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.003543e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.005443e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.007343e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.009243e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.011143e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.013043e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.014943e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.016843e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.018743e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.020643e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.022543e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.024443e+01,3.799999e+00,1.444000e-09,1.500000e-05
6.026343e+01,3.799999e+00,1.444000e-09,1.500000e-05
